frame,right_elbow,left_elbow,right_knee,left_knee,right_shoulder,left_shoulder
4,146.3275945498907,151.14356877131289,165.48879975239007,173.51614802724663,34.98116955484241,57.21202151570524
8,138.04513174786752,173.17019174444295,167.161368191097,176.79062920695668,45.06111473985074,46.46984842872024
12,164.93405185301143,176.8902743317779,172.53470403136555,167.00642334667637,46.065090088426565,44.04755527321943
16,177.2327079677215,151.2830088896186,168.4820100633019,163.6892270302806,44.06709139440143,39.29278092242631
20,158.8457826753162,162.5830938865536,179.41610116916385,162.5024839272856,32.02830472710159,15.040509505064442
24,127.46857239548797,152.4804647331021,172.73398305867983,173.76397316735026,9.830456766231405,9.073466214972056
28,105.71932461474526,75.94456986317962,178.4308345913769,170.59838488356425,5.230615648307197,21.898205960276727
32,96.85062151136366,87.22141053466116,174.87841356057322,166.6025371171238,19.258062158068185,13.529977522717406
36,128.64681433167578,178.41092262680087,169.00308239033814,170.54503001274097,26.71742684531733,29.664488998353796
40,179.1617227778066,166.0605970724507,172.90794745909525,166.2489043758056,33.06967477930853,48.83761868362743
44,174.8726091022075,165.31857708787973,170.60224136106547,171.21065158202757,46.510881620394585,63.05263263203471
48,170.04026710178232,166.57412376471152,169.09832870508532,172.49913222112693,44.08509620629514,63.393563925300384
52,163.85303146055793,170.7344595844313,177.4740104391781,177.74674002447543,35.60954850636544,46.71393934742595
56,178.11339997604975,147.52215659400505,178.05338347281773,174.33076059635707,30.015550356621993,34.656756155712564
60,170.17709137012488,174.5667601929144,176.58811695809425,163.16815447526395,30.784764934047896,30.280227455480823
64,170.561098516044,175.02030491960886,176.2845935417677,154.56706698155287,35.57202540286518,34.48709138863868
68,179.82916770851162,179.4108671303563,172.56510714487166,164.79355540558143,40.23436851392501,34.802720024628314
72,179.2184077315545,174.2587209821643,174.13903698558278,169.6611331079997,42.98912897366496,33.17835233998535
76,174.3746009890695,164.87470536774651,177.07189428335278,171.03974964770242,37.681404607323245,35.830271553695326
80,170.87787970938678,162.50800936525218,179.16798893610286,169.58029852229038,38.06505470696361,39.46062486522342
84,158.94869566986722,164.36690463602528,177.16746497400754,168.60377101071796,35.00440216969952,36.83623053185334
88,149.94654763432095,165.1000547721195,174.92100226619544,170.5032121487216,27.368134524323022,26.340680324643763
92,140.35429705152993,157.90114952729797,177.06611050430507,171.38563024445847,21.535532003952447,26.05706202806787
96,126.06012529208456,138.30166305474003,174.3662779439541,175.72184668525261,24.371226747908548,29.277152240863426
100,145.60413097148677,148.51597621127186,170.11062681262382,175.12840602188146,27.301142737674844,29.979002793287915
104,142.5140818970134,158.3235015932828,168.16831804844924,172.56996733197266,32.56941694935051,29.05154079726407
108,135.95347635310227,134.28666033759197,169.68345712958825,174.39072374157217,32.29985499089438,33.829895739066934
112,154.40239684157274,146.52191326046355,174.66112263647884,170.6156396224284,24.923531912566972,31.91482545751163
116,136.11086841063104,152.53140365580646,146.9300432046118,168.789197056645,26.32331535129697,24.647790415507473
120,90.61887508940598,99.9548223991642,144.75087008518767,170.72600872962713,28.53619552175741,43.013153684928795
124,85.03640750077162,86.41084516514738,171.0666933925775,166.5536461998655,24.589674413606442,47.31999424348935
128,119.69134493447433,111.96981389634409,170.19597813402504,158.05917228486766,23.45574764174816,31.231322053844732
132,96.84072765572296,102.10210664884457,165.20018628600684,164.98717754788746,33.85965590282937,37.116958249019504
136,113.269364389608,99.60941873137486,124.74914067853527,165.7878249317289,29.752404533999623,38.146442357558264
140,143.61694652031474,143.90901524207518,148.75894989815487,158.08164061517707,23.31486846190213,18.66677168206426
144,114.5578100268041,111.88263497970574,164.33389236019636,141.26200425519045,33.30553680573897,25.259754940936563
148,92.97839358340357,96.14874317051584,166.77756778899112,155.70398970729644,40.89367809143143,27.78373740446986
152,121.91995678934961,126.768303539678,159.59705922464616,171.49270457349812,34.33837578134783,16.45277457995793
156,112.25196766870005,124.27905324403197,155.37555052506096,173.80831239547797,38.3685392135897,17.097007210574514
160,85.77672393608432,94.31331757936148,165.91646991703138,174.67108623580967,44.94725821985251,35.571513426964735
164,95.7494507151676,100.62163641553846,173.51143133194418,165.12226974632284,39.041685509292115,34.01262071544715
168,114.40324918980292,113.58711181408732,158.03524626660413,171.717633443767,41.35760744970682,38.1478066464568
172,96.36388336619916,80.10943142725118,118.7457360445329,161.21544722800965,62.75266142058363,73.03073190159179
176,82.9005999017085,72.05474973853177,157.47455981532053,171.27076154345968,64.81036006170636,84.97882180685126
180,83.6198095739406,69.73480050418935,174.3810302158799,166.09473910323626,53.873511633068865,82.32199365259612
184,87.96915500975234,75.55238952051069,170.93780971719374,164.76516322078075,50.81923098863723,77.1565481483915
188,86.05738418458391,77.44927022325187,161.2533580349534,168.65401024861248,52.70773187118519,76.61227806913766
192,86.09536921411002,78.69559032984786,133.95413257591713,167.66553389182258,51.891334430674114,74.03537574906579
196,93.09435886945592,81.08724492618742,161.40965875489437,160.46042151602018,50.777625113857226,69.2859573180328
200,85.54700098305949,90.56364930144908,165.21335504655946,140.81895328006465,61.65652115615184,58.37373910246043
204,85.61422383632852,98.56030125462209,164.1675171283459,154.0172884958281,64.46878668564874,55.44301943865385
208,95.51255252585217,86.49063768435408,163.92921084014236,173.0865568510947,59.41805226501131,59.79621888073465
212,86.31754459400814,82.42666491123296,157.38208107581758,173.16408369126412,65.51545398229139,61.78740025143965
216,89.6267870184635,81.60318112415126,161.5030219999947,178.84676904343704,74.09360421171242,65.08734233416662
220,104.19569187176549,82.12462440342894,174.67203298942113,170.55794512145343,56.6142209353426,60.65722483926871
224,145.36978100664373,101.27511874106293,168.42638548795804,176.29659884117262,25.09612802803198,46.85980124163166
228,96.89927107623942,105.03949920501135,163.73180897363875,176.76001174297357,16.253115978112493,38.5011330298206
232,90.54549425362788,96.1869095106845,133.71392016367918,178.8908317701305,43.215131485358526,43.62992415715501
236,117.68916468622552,99.29237140213613,101.32557003734289,176.5039755067213,63.87503639526188,44.589632990955195
240,84.35906934971621,82.3974247702183,101.24710700811315,179.36440750244623,79.0551190556876,39.425906763844246
244,89.16500149103925,63.61528071693807,98.70501454842659,162.7214120268561,51.01552468765461,30.17784461877974
248,91.79956988501453,74.10356087345721,126.18037087679282,166.02224579449825,14.771041114674219,21.18438659666664
252,114.39108012715565,66.97309229569866,165.56877018915208,162.3011045985745,15.165139210438596,46.77980891811045
256,7.020509890398859,12.341304461156197,161.22238310392956,154.31624163531583,42.0223695251193,65.33333773889696
260,17.295126297181785,6.514856412859964,165.92812614717948,152.04230404701477,38.909791151758334,64.39132212002147
264,113.87831147140314,82.2839793919649,162.20562409645643,146.50169759427138,8.574202206501996,31.250658486539013
268,172.35833923746867,103.7399279003685,158.54982316335116,158.3587758015488,6.459205947949319,12.387073809960556
272,89.40524267352822,106.07558733243478,163.4258554488854,178.56985598165537,21.6941736111843,29.04868634282311
276,116.70852066382817,99.17617362105322,139.09616517176545,179.36542113732912,13.776617441542511,7.7193847521039505
280,155.1110377889629,98.16908519790161,125.2184919734978,175.17731405554437,23.90467889705493,21.209052666153326
284,149.19999967518615,39.50813327199738,145.74771196239232,171.67155246489045,36.24828193848558,55.49033790828375
288,51.912520407837505,22.609301578878725,171.81991999976654,179.95419232049852,56.54676005087641,101.73340007846093
292,11.170847228592113,31.222890094955297,177.97317022700437,174.31854765820577,76.69615551563007,110.85857301473979
296,13.085913751122598,33.962232172727965,178.36630666075175,170.54136318146521,100.9670684935236,104.67407442993981
300,29.958078208205798,46.924958127911935,175.16738546460826,170.1285162534634,111.72885201513424,95.87666748077793
304,41.57854094919203,131.78657836805314,167.88884708565885,171.28649987719527,112.82635006523144,72.52141189783646
308,117.10752872739906,174.91992282685,168.8094688158486,175.45982721831822,95.76157790959999,63.922702257833336
312,88.47011015586352,172.9479028482016,145.58218007483373,178.24205038332158,28.867510432387867,49.255419122144374
316,172.38693051259557,149.7679377346766,118.05034474135678,159.0860976169964,40.46584461785335,43.88826815999113
320,170.0098266986937,149.95393471439226,110.03435962208948,159.7464047201142,25.68462686183153,39.05689071367864
324,15.241586731245421,152.25656121410375,105.7407790498666,163.25860587392302,81.48830513155106,46.5193770132641
328,29.135273715882324,146.89703918555693,113.53417612835607,162.56584181025252,105.01147841344924,52.10101944315528
332,36.3141118903524,146.83171233939882,145.37989413391978,173.41677705750516,102.70803574097404,54.43542575495682
336,45.18414719488393,150.81973304292808,175.41328477131688,168.1338001251703,100.12790773832663,51.47164386759348
340,49.69105426426574,152.806200642432,170.05111575247938,165.57070921627033,94.977422802317,50.06917877434033
344,48.15040858266583,151.3948100548219,167.720805952924,164.81147278920423,91.89353909015888,48.06217867510665
348,47.33947993165706,127.52192335033601,173.89673859265693,170.03811679301276,85.23498044856005,48.36027786901846
352,73.83897815113644,136.9076881540923,177.37637830321364,172.5618620886923,66.44614818867831,40.48039963600411
